country,iso3,year,g_whoregion,screen_data_available,newinc_con,newinc_con_screen,newinc_con_tb,prevtx_data_available,newinc_con_prevtx,newinc_con04_prevtx,newinc_con_prevtx_cmplt,country_notifications,g_whoregion_notifications,c_newinc,new_labconf,new_clindx,new_ep,country_drug_resistance,g_whoregion_drug_resistance,r_rlt_new,rr_new,dst_rlt_new,mdr_new,r_rlt_ret,rr_ret,dst_rlt_ret,mdr_ret,country_outcomes,g_whoregion_outcomes,newrel_coh,newrel_succ,newrel_fail,newrel_died,newrel_lost,c_new_tsr,rel_with_new_flg,contact_screening_rate,tpt_start_rate,tpt_completion_rate,rr_rate_new,mdr_rate_new,treatment_success_rate,treatment_death_rate,unsuccessful_rate,contact_screening_rate_edge_flag,tpt_start_rate_edge_flag,tpt_completion_rate_edge_flag,c_newinc_next_year,rr_rate_new_next_year,mdr_rate_new_next_year,c_new_tsr_next_year,newrel_coh_next_year,treatment_success_rate_next_year,treatment_death_rate_next_year,unsuccessful_rate_next_year,c_newinc_percent_change_next_year,low_c_newinc_flag,case_change_direction,temporal_analysis_cohort_flag
Guinea-Bissau,GNB,2019,AFR,60.0,433.0,433.0,,60.0,364.0,364.0,99.0,Guinea-Bissau,AFR,2407.0,1973.0,343.0,74.0,Guinea-Bissau,AFR,17.0,17.0,17.0,17.0,16.0,16.0,16.0,16.0,Guinea-Bissau,AFR,2407.0,1762.0,21.0,289.0,291.0,73.0,1.0,1.0,0.8406466512702079,0.27197802197802196,,,0.7320315745741587,0.12006647278770254,0.24968840880764437,True,False,False,2543.0,0.026402640264026403,,75.0,2542.0,0.7505900865460268,0.0952006294256491,0.21754523996852873,5.650186954715413,False,Anstieg,False
Guinea-Bissau,GNB,2020,AFR,60.0,573.0,0.0,,60.0,481.0,481.0,227.0,Guinea-Bissau,AFR,2543.0,2111.0,329.0,74.0,Guinea-Bissau,AFR,1212.0,32.0,,,24.0,13.0,,,Guinea-Bissau,AFR,2542.0,1908.0,22.0,242.0,289.0,75.0,1.0,0.0,0.8394415357766143,0.47193347193347196,0.026402640264026403,,0.7505900865460268,0.0952006294256491,0.21754523996852873,True,False,False,2490.0,0.017063081695966906,,75.0,2490.0,0.7461847389558233,0.06385542168674699,0.21646586345381527,-2.084152575697994,False,Rückgang,False
Guinea-Bissau,GNB,2021,AFR,60.0,333.0,333.0,,60.0,314.0,314.0,279.0,Guinea-Bissau,AFR,2490.0,2172.0,258.0,43.0,Guinea-Bissau,AFR,1934.0,33.0,0.0,0.0,17.0,11.0,0.0,0.0,Guinea-Bissau,AFR,2490.0,1858.0,41.0,159.0,339.0,75.0,1.0,1.0,0.9429429429429429,0.8885350318471338,0.017063081695966906,,0.7461847389558233,0.06385542168674699,0.21646586345381527,True,False,False,,,,,,,,,,False,,False
Grenada,GRD,2020,AMR,60.0,0.0,0.0,,0.0,,,,Grenada,AMR,1.0,1.0,0.0,0.0,Grenada,AMR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Grenada,AMR,1.0,1.0,0.0,0.0,0.0,100.0,1.0,,,,,,1.0,0.0,0.0,False,False,False,,,,,,,,,,True,,False
Guatemala,GTM,2021,AMR,60.0,3586.0,1084.0,,60.0,1084.0,578.0,,Guatemala,AMR,3089.0,2132.0,450.0,262.0,Guatemala,AMR,2022.0,34.0,92.0,9.0,235.0,30.0,111.0,6.0,Guatemala,AMR,2977.0,2582.0,25.0,205.0,165.0,87.0,1.0,0.30228667038482987,0.30228667038482987,,0.016815034619188922,0.09782608695652174,0.8673160900235136,0.06886126973463218,0.1326839099764864,False,False,False,4092.0,0.021431459765467044,0.00646987464617873,88.0,4030.0,0.8764267990074441,0.06228287841191067,0.12357320099255584,32.470055033991585,False,Anstieg,False
Guatemala,GTM,2022,AMR,60.0,8647.0,6988.0,,60.0,2183.0,705.0,,Guatemala,AMR,4092.0,2920.0,541.0,312.0,Guatemala,AMR,2473.0,53.0,2473.0,16.0,245.0,13.0,245.0,3.0,Guatemala,AMR,4030.0,3532.0,38.0,251.0,209.0,88.0,1.0,0.8081415519833468,0.2524574997108824,,0.021431459765467044,0.00646987464617873,0.8764267990074441,0.06228287841191067,0.12357320099255584,False,False,False,4733.0,0.0186950146627566,0.006598240469208211,85.0,4554.0,0.847167325428195,0.06258234519104085,0.152832674571805,15.664711632453567,False,Anstieg,False
Guatemala,GTM,2023,AMR,1.0,8848.0,7163.0,,1.0,2091.0,733.0,1190.0,Guatemala,AMR,4733.0,3270.0,710.0,369.0,Guatemala,AMR,2728.0,51.0,2728.0,18.0,345.0,22.0,345.0,12.0,Guatemala,AMR,4554.0,3858.0,108.0,285.0,303.0,85.0,1.0,0.8095614828209765,0.2363245931283906,0.5691056910569106,0.0186950146627566,0.006598240469208211,0.847167325428195,0.06258234519104085,0.152832674571805,False,False,False,4622.0,0.02942942942942943,0.013192612137203167,,,,,,-2.3452355799704203,False,Rückgang,False
Guatemala,GTM,2024,AMR,1.0,9603.0,7326.0,338.0,1.0,2020.0,715.0,,Guatemala,AMR,4622.0,3182.0,618.0,454.0,Guatemala,AMR,1665.0,49.0,1516.0,20.0,340.0,19.0,340.0,9.0,,,,,,,,,,0.7628865979381443,0.21035093200041655,,0.02942942942942943,0.013192612137203167,,,,False,False,False,,,,,,,,,,False,,False
Guam,GUM,2019,WPR,60.0,247.0,75.0,,60.0,49.0,2.0,26.0,Guam,WPR,79.0,52.0,23.0,4.0,Guam,WPR,51.0,2.0,49.0,2.0,0.0,0.0,0.0,0.0,Guam,WPR,78.0,70.0,0.0,4.0,3.0,90.0,1.0,0.30364372469635625,0.19838056680161945,0.5306122448979592,0.0392156862745098,0.04081632653061224,0.8974358974358975,0.05128205128205128,0.08974358974358974,False,False,False,57.0,0.0,0.0,75.0,57.0,0.7543859649122807,0.12280701754385964,0.21052631578947367,-27.848101265822784,False,Rückgang,True
Guam,GUM,2020,WPR,60.0,160.0,103.0,,60.0,41.0,10.0,22.0,Guam,WPR,57.0,39.0,11.0,5.0,Guam,WPR,38.0,0.0,37.0,0.0,1.0,0.0,1.0,0.0,Guam,WPR,57.0,43.0,2.0,7.0,3.0,75.0,1.0,0.64375,0.25625,0.5365853658536586,0.0,0.0,0.7543859649122807,0.12280701754385964,0.21052631578947367,False,False,False,58.0,0.02857142857142857,0.02857142857142857,79.0,58.0,0.7931034482758621,0.06896551724137931,0.1724137931034483,1.7543859649122806,False,Anstieg,True
Guam,GUM,2021,WPR,60.0,144.0,114.0,,60.0,55.0,5.0,36.0,Guam,WPR,58.0,38.0,15.0,3.0,Guam,WPR,35.0,1.0,35.0,1.0,2.0,0.0,2.0,0.0,Guam,WPR,58.0,46.0,2.0,4.0,4.0,79.0,1.0,0.7916666666666666,0.3819444444444444,0.6545454545454545,0.02857142857142857,0.02857142857142857,0.7931034482758621,0.06896551724137931,0.1724137931034483,False,False,False,59.0,0.019230769230769232,0.019230769230769232,76.0,59.0,0.7627118644067796,0.15254237288135594,0.22033898305084745,1.7241379310344827,False,Anstieg,True
Guam,GUM,2022,WPR,60.0,372.0,243.0,5.0,60.0,23.0,3.0,16.0,Guam,WPR,59.0,54.0,5.0,0.0,Guam,WPR,52.0,1.0,52.0,1.0,0.0,0.0,0.0,0.0,Guam,WPR,59.0,45.0,1.0,9.0,3.0,76.0,1.0,0.6532258064516129,0.06182795698924731,0.6956521739130435,0.019230769230769232,0.019230769230769232,0.7627118644067796,0.15254237288135594,0.22033898305084745,False,False,False,45.0,0.03225806451612903,0.03333333333333333,75.0,44.0,0.75,0.11363636363636363,0.18181818181818182,-23.728813559322035,False,Rückgang,True
Guam,GUM,2023,WPR,1.0,610.0,92.0,7.0,1.0,11.0,0.0,11.0,Guam,WPR,45.0,32.0,10.0,3.0,Guam,WPR,31.0,1.0,30.0,1.0,0.0,0.0,0.0,0.0,Guam,WPR,44.0,33.0,2.0,5.0,1.0,75.0,1.0,0.15081967213114755,0.018032786885245903,1.0,0.03225806451612903,0.03333333333333333,0.75,0.11363636363636363,0.18181818181818182,False,False,True,60.0,0.0,0.0,,,,,,33.33333333333333,False,Anstieg,True
Guam,GUM,2024,WPR,1.0,181.0,119.0,9.0,1.0,50.0,2.0,,Guam,WPR,60.0,43.0,16.0,1.0,Guam,WPR,38.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.6574585635359116,0.27624309392265195,,0.0,0.0,,,,False,False,False,,,,,,,,,,False,,True
Guyana,GUY,2019,AMR,60.0,789.0,498.0,,60.0,165.0,3.0,,Guyana,AMR,497.0,327.0,78.0,42.0,Guyana,AMR,287.0,9.0,0.0,0.0,84.0,4.0,0.0,0.0,Guyana,AMR,485.0,345.0,1.0,25.0,98.0,71.0,1.0,0.6311787072243346,0.20912547528517111,,0.0313588850174216,,0.711340206185567,0.05154639175257732,0.2556701030927835,False,False,False,366.0,0.025423728813559324,,67.0,358.0,0.6675977653631285,0.08379888268156424,0.276536312849162,-26.358148893360163,False,Rückgang,True
Guyana,GUY,2020,AMR,60.0,369.0,142.0,,60.0,60.0,4.0,,Guyana,AMR,366.0,197.0,108.0,32.0,Guyana,AMR,118.0,3.0,0.0,0.0,27.0,2.0,0.0,0.0,Guyana,AMR,358.0,239.0,5.0,30.0,64.0,67.0,1.0,0.38482384823848237,0.16260162601626016,,0.025423728813559324,,0.6675977653631285,0.08379888268156424,0.276536312849162,False,False,False,414.0,0.012658227848101266,,67.0,402.0,0.6741293532338308,0.10696517412935323,0.27611940298507465,13.114754098360656,False,Anstieg,True
Guyana,GUY,2021,AMR,60.0,543.0,347.0,,60.0,88.0,8.0,,Guyana,AMR,414.0,267.0,73.0,34.0,Guyana,AMR,237.0,3.0,0.0,0.0,57.0,3.0,0.0,0.0,Guyana,AMR,402.0,271.0,1.0,43.0,67.0,67.0,1.0,0.6390423572744015,0.16206261510128914,,0.012658227848101266,,0.6741293532338308,0.10696517412935323,0.27611940298507465,False,False,False,390.0,,,70.0,392.0,0.701530612244898,0.07397959183673469,0.25510204081632654,-5.797101449275362,False,Rückgang,True
Guyana,GUY,2022,AMR,60.0,287.0,183.0,,60.0,30.0,5.0,,Guyana,AMR,390.0,187.0,150.0,23.0,Guyana,AMR,3.0,3.0,,,,3.0,,,Guyana,AMR,392.0,275.0,6.0,29.0,65.0,70.0,1.0,0.6376306620209059,0.10452961672473868,,,,0.701530612244898,0.07397959183673469,0.25510204081632654,False,False,False,424.0,0.05952380952380952,,77.0,424.0,0.7712264150943396,0.07783018867924528,0.20754716981132076,8.717948717948717,False,Anstieg,True
Guyana,GUY,2023,AMR,1.0,348.0,208.0,14.0,1.0,51.0,,,Guyana,AMR,424.0,222.0,122.0,26.0,Guyana,AMR,84.0,5.0,0.0,0.0,39.0,1.0,0.0,0.0,Guyana,AMR,424.0,327.0,4.0,33.0,51.0,77.0,1.0,0.5977011494252874,0.14655172413793102,,0.05952380952380952,,0.7712264150943396,0.07783018867924528,0.20754716981132076,False,False,False,427.0,0.03125,,,,,,,0.7075471698113208,False,Anstieg,True
Guyana,GUY,2024,AMR,1.0,413.0,341.0,11.0,1.0,56.0,2.0,,Guyana,AMR,427.0,217.0,137.0,27.0,Guyana,AMR,96.0,3.0,3.0,3.0,34.0,6.0,6.0,6.0,,,,,,,,,,0.8256658595641646,0.13559322033898305,,0.03125,,,,,False,False,False,,,,,,,,,,False,,True
"China, Hong Kong SAR",HKG,2019,WPR,60.0,2325.0,1911.0,,60.0,360.0,7.0,321.0,"China, Hong Kong SAR",WPR,4051.0,2446.0,469.0,805.0,"China, Hong Kong SAR",WPR,2343.0,19.0,2343.0,16.0,176.0,5.0,176.0,5.0,"China, Hong Kong SAR",WPR,3977.0,2885.0,0.0,706.0,115.0,73.0,1.0,0.8219354838709677,0.15483870967741936,0.8916666666666667,0.00810926163038839,0.006828851899274435,0.7254211717374905,0.17752074427960773,0.20643701282373647,False,False,False,3642.0,0.00665083135391924,0.004752851711026616,74.0,3610.0,0.7445983379501385,0.1925207756232687,0.210803324099723,-10.096272525302394,False,Rückgang,True
"China, Hong Kong SAR",HKG,2020,WPR,60.0,1837.0,1108.0,,60.0,343.0,15.0,293.0,"China, Hong Kong SAR",WPR,3642.0,2226.0,408.0,731.0,"China, Hong Kong SAR",WPR,2105.0,14.0,2104.0,10.0,159.0,2.0,159.0,1.0,"China, Hong Kong SAR",WPR,3610.0,2688.0,0.0,695.0,66.0,74.0,1.0,0.603157321720196,0.18671747414262385,0.8542274052478134,0.00665083135391924,0.004752851711026616,0.7445983379501385,0.1925207756232687,0.210803324099723,False,False,False,3711.0,0.010087116001834021,0.007798165137614679,74.0,3662.0,0.7441288913162206,0.19606772255598034,0.2151829601310759,1.8945634266886324,False,Anstieg,True
"China, Hong Kong SAR",HKG,2021,WPR,60.0,1601.0,918.0,,60.0,317.0,10.0,259.0,"China, Hong Kong SAR",WPR,3711.0,2301.0,422.0,755.0,"China, Hong Kong SAR",WPR,2181.0,22.0,2180.0,17.0,156.0,6.0,156.0,4.0,"China, Hong Kong SAR",WPR,3662.0,2725.0,0.0,718.0,70.0,74.0,1.0,0.5733916302311055,0.19800124921923798,0.8170347003154574,0.010087116001834021,0.007798165137614679,0.7441288913162206,0.19606772255598034,0.2151829601310759,False,False,False,3190.0,0.011064278187565859,0.008961518186610437,79.0,2945.0,0.7949066213921901,0.14702886247877758,0.1701188455008489,-14.039342495284291,False,Rückgang,True
"China, Hong Kong SAR",HKG,2022,WPR,60.0,1399.0,808.0,1.0,60.0,290.0,5.0,243.0,"China, Hong Kong SAR",WPR,3190.0,1981.0,317.0,642.0,"China, Hong Kong SAR",WPR,1898.0,21.0,1897.0,17.0,142.0,7.0,142.0,5.0,"China, Hong Kong SAR",WPR,2945.0,2341.0,0.0,433.0,68.0,79.0,1.0,0.5775553967119371,0.20729092208720515,0.8379310344827586,0.011064278187565859,0.008961518186610437,0.7949066213921901,0.14702886247877758,0.1701188455008489,False,False,False,3218.0,0.009004502251125562,0.005502751375687844,82.0,2966.0,0.8240053944706676,0.13182737693863789,0.1500337154416723,0.877742946708464,False,Anstieg,True
"China, Hong Kong SAR",HKG,2023,WPR,1.0,1257.0,713.0,23.0,1.0,202.0,10.0,162.0,"China, Hong Kong SAR",WPR,3218.0,2090.0,305.0,599.0,"China, Hong Kong SAR",WPR,1999.0,18.0,1999.0,11.0,125.0,7.0,125.0,7.0,"China, Hong Kong SAR",WPR,2966.0,2444.0,0.0,391.0,54.0,82.0,1.0,0.5672235481304694,0.16070007955449483,0.801980198019802,0.009004502251125562,0.005502751375687844,0.8240053944706676,0.13182737693863789,0.1500337154416723,False,False,False,3202.0,0.00631911532385466,0.004741833508956797,,,,,,-0.4972032318210068,False,Rückgang,True
"China, Hong Kong SAR",HKG,2024,WPR,1.0,1259.0,879.0,15.0,1.0,265.0,7.0,,"China, Hong Kong SAR",WPR,3202.0,1986.0,311.0,637.0,"China, Hong Kong SAR",WPR,1899.0,12.0,1898.0,9.0,146.0,4.0,146.0,3.0,,,,,,,,,,0.6981731532962668,0.21048451151707703,,0.00631911532385466,0.004741833508956797,,,,False,False,False,,,,,,,,,,False,,True
Honduras,HND,2019,AMR,60.0,9542.0,5027.0,,60.0,2023.0,780.0,,Honduras,AMR,2424.0,1886.0,140.0,215.0,Honduras,AMR,825.0,7.0,387.0,0.0,136.0,5.0,75.0,0.0,Honduras,AMR,2424.0,2156.0,5.0,156.0,86.0,89.0,1.0,0.5268287570739887,0.21201006078390275,,0.008484848484848486,0.0,0.8894389438943895,0.06435643564356436,0.1018976897689769,False,False,False,1847.0,0.019955654101995565,0.0011086474501108647,87.0,1847.0,0.8727666486193828,0.07850568489442339,0.12181916621548457,-23.803630363036305,False,Rückgang,True
Honduras,HND,2020,AMR,60.0,7073.0,2708.0,,60.0,1618.0,604.0,0.0,Honduras,AMR,1847.0,1525.0,92.0,122.0,Honduras,AMR,902.0,18.0,902.0,1.0,93.0,7.0,26.0,0.0,Honduras,AMR,1847.0,1612.0,3.0,145.0,77.0,87.0,1.0,0.38286441396861304,0.22875724586455534,0.0,0.019955654101995565,0.0011086474501108647,0.8727666486193828,0.07850568489442339,0.12181916621548457,False,False,True,2063.0,0.013043478260869565,0.001451378809869376,85.0,2063.0,0.8540959767329133,0.07658749394086282,0.13766359670382938,11.694639956686519,False,Anstieg,True
Honduras,HND,2021,AMR,60.0,4414.0,4081.0,,60.0,772.0,477.0,772.0,Honduras,AMR,2063.0,1628.0,153.0,163.0,Honduras,AMR,690.0,9.0,689.0,1.0,80.0,7.0,80.0,1.0,Honduras,AMR,2063.0,1762.0,6.0,158.0,120.0,85.0,1.0,0.9245582238332578,0.17489805165382874,1.0,0.013043478260869565,0.001451378809869376,0.8540959767329133,0.07658749394086282,0.13766359670382938,False,False,True,2297.0,0.013930348258706468,,86.0,2331.0,0.8601458601458601,0.07593307593307594,0.1347061347061347,11.342704798836646,False,Anstieg,True
Honduras,HND,2022,AMR,60.0,7232.0,2739.0,468.0,60.0,772.0,477.0,,Honduras,AMR,2297.0,1806.0,145.0,193.0,Honduras,AMR,1005.0,14.0,0.0,,125.0,4.0,0.0,0.0,Honduras,AMR,2331.0,2005.0,15.0,177.0,122.0,86.0,1.0,0.37873340707964603,0.10674778761061947,,0.013930348258706468,,0.8601458601458601,0.07593307593307594,0.1347061347061347,False,False,False,2616.0,0.019543973941368076,0.006514657980456026,84.0,2634.0,0.8432042520880789,0.07896735003796507,0.1480637813211845,13.887679582063562,False,Anstieg,True
Honduras,HND,2023,AMR,1.0,10222.0,5416.0,55.0,1.0,1393.0,224.0,,Honduras,AMR,2616.0,2099.0,133.0,200.0,Honduras,AMR,1228.0,24.0,1228.0,8.0,148.0,0.0,148.0,0.0,Honduras,AMR,2634.0,2221.0,5.0,208.0,177.0,84.0,1.0,0.5298376051653296,0.13627470162394834,,0.019543973941368076,0.006514657980456026,0.8432042520880789,0.07896735003796507,0.1480637813211845,False,False,False,2642.0,0.009544787077826725,0.025,,,,,,0.9938837920489296,False,Anstieg,True
Honduras,HND,2024,AMR,1.0,9320.0,6728.0,77.0,1.0,1398.0,398.0,,Honduras,AMR,2642.0,2071.0,95.0,257.0,Honduras,AMR,1362.0,13.0,200.0,5.0,189.0,2.0,43.0,1.0,,,,,,,,,,0.7218884120171674,0.15,,0.009544787077826725,0.025,,,,False,False,False,,,,,,,,,,False,,True
Haiti,HTI,2019,AMR,60.0,18309.0,16551.0,,60.0,2148.0,1758.0,1661.0,Haiti,AMR,13019.0,8925.0,2123.0,1208.0,Haiti,AMR,1390.0,45.0,210.0,83.0,105.0,51.0,28.0,13.0,Haiti,AMR,13005.0,10920.0,114.0,607.0,1195.0,84.0,1.0,0.9039816483696542,0.11731935113878421,0.7732774674115456,0.03237410071942446,0.3952380952380952,0.839677047289504,0.04667435601691657,0.1473279507881584,False,False,False,11273.0,0.052338530066815145,,82.0,10844.0,0.8191626706012541,0.060125414976023604,0.15842862412393952,-13.411168292495585,False,Rückgang,True
Haiti,HTI,2020,AMR,60.0,6081.0,6081.0,,60.0,903.0,903.0,,Haiti,AMR,11273.0,7264.0,2138.0,1130.0,Haiti,AMR,898.0,47.0,,,108.0,35.0,,,Haiti,AMR,10844.0,8883.0,137.0,652.0,929.0,82.0,1.0,1.0,0.14849531327084362,,0.052338530066815145,,0.8191626706012541,0.060125414976023604,0.15842862412393952,True,False,False,10407.0,0.049019607843137254,0.10984848484848485,82.0,9778.0,0.8245039885457148,0.055430558396400084,0.15453057885048066,-7.682072207930453,False,Rückgang,True
Haiti,HTI,2021,AMR,60.0,7861.0,4887.0,,60.0,625.0,560.0,,Haiti,AMR,10407.0,7108.0,1672.0,893.0,Haiti,AMR,714.0,35.0,264.0,29.0,104.0,38.0,38.0,23.0,Haiti,AMR,9778.0,8062.0,78.0,542.0,891.0,82.0,1.0,0.621676631471823,0.07950642411906882,,0.049019607843137254,0.10984848484848485,0.8245039885457148,0.055430558396400084,0.15453057885048066,False,False,False,11138.0,0.012526589458756796,,85.0,11100.0,0.8486486486486486,0.06126126126126126,0.140990990990991,7.024118381858364,False,Anstieg,True
Haiti,HTI,2022,AMR,60.0,12021.0,12021.0,418.0,60.0,1461.0,1130.0,,Haiti,AMR,11138.0,7912.0,1589.0,942.0,Haiti,AMR,4231.0,53.0,53.0,53.0,440.0,18.0,18.0,18.0,Haiti,AMR,11100.0,9420.0,75.0,680.0,810.0,85.0,1.0,1.0,0.12153730970801098,,0.012526589458756796,,0.8486486486486486,0.06126126126126126,0.140990990990991,True,False,False,11714.0,0.026027802425317954,,82.0,11714.0,0.8223493255933072,0.04635478914119857,0.13974731091002218,5.171485006284791,False,Anstieg,True
Haiti,HTI,2023,AMR,1.0,18295.0,14636.0,400.0,1.0,2502.0,1500.0,,Haiti,AMR,11714.0,8384.0,1584.0,879.0,Haiti,AMR,3381.0,88.0,,,370.0,13.0,,,Haiti,AMR,11714.0,9633.0,94.0,543.0,1000.0,82.0,1.0,0.8,0.136758677234217,,0.026027802425317954,,0.8223493255933072,0.04635478914119857,0.13974731091002218,False,False,False,11161.0,0.026619343389529725,,,,,,,-4.720846849923169,False,Rückgang,True
Haiti,HTI,2024,AMR,1.0,25750.0,25700.0,730.0,1.0,4850.0,1844.0,,Haiti,AMR,11161.0,8239.0,1485.0,682.0,Haiti,AMR,3381.0,90.0,90.0,90.0,370.0,7.0,7.0,7.0,,,,,,,,,,0.9980582524271845,0.1883495145631068,,0.026619343389529725,,,,,False,False,False,,,,,,,,,,False,,True
Indonesia,IDN,2019,WPR,60.0,2694493.0,79432.0,,60.0,7690.0,7641.0,2150.0,Indonesia,WPR,559847.0,246394.0,235868.0,57234.0,Indonesia,WPR,125741.0,5840.0,930.0,572.0,23539.0,5623.0,1566.0,1169.0,Indonesia,WPR,555741.0,462408.0,2089.0,12850.0,30567.0,83.0,1.0,0.029479386288997596,0.002853969188266587,0.2795838751625488,0.046444675960903764,0.6150537634408603,0.8320566594870632,0.023122281782341055,0.08188346729861572,False,False,False,384025.0,0.0391431433068291,0.6233933161953727,86.0,362523.0,0.8607509040805686,0.03774932900809052,0.10906618338698511,-31.40536610895477,False,Rückgang,True
Indonesia,IDN,2020,WPR,60.0,2003118.0,57695.0,,60.0,2385.0,1989.0,1285.0,Indonesia,WPR,384025.0,175040.0,162486.0,34874.0,Indonesia,WPR,97846.0,3830.0,778.0,485.0,10487.0,3981.0,1241.0,944.0,Indonesia,WPR,362523.0,312042.0,1205.0,13685.0,24649.0,86.0,1.0,0.028802596751664154,0.0011906437863371004,0.5387840670859538,0.0391431433068291,0.6233933161953727,0.8607509040805686,0.03774932900809052,0.10906618338698511,False,False,False,432577.0,0.027776432243912227,0.5520054384772264,87.0,391245.0,0.8657950900330995,0.038840112972689744,0.11234648366113305,12.642926892780418,False,Anstieg,True
Indonesia,IDN,2021,WPR,60.0,2219108.0,2172347.0,,60.0,3501.0,2292.0,2428.0,Indonesia,WPR,432577.0,213685.0,170823.0,35353.0,Indonesia,WPR,144511.0,4014.0,1471.0,812.0,15437.0,3814.0,1685.0,1225.0,Indonesia,WPR,391245.0,338738.0,1241.0,15196.0,27518.0,87.0,1.0,0.9789280197268452,0.0015776609340329539,0.6935161382462154,0.027776432243912227,0.5520054384772264,0.8657950900330995,0.038840112972689744,0.11234648366113305,False,False,False,708658.0,0.03218751485760472,0.5686715985847539,87.0,630307.0,0.866311178520943,0.03583174548275681,0.1146536529024745,63.8223946256967,False,Anstieg,True
Indonesia,IDN,2022,WPR,60.0,627257.0,622568.0,3916.0,60.0,18081.0,6949.0,12037.0,Indonesia,WPR,708658.0,344212.0,294429.0,52796.0,Indonesia,WPR,231363.0,7447.0,3109.0,1768.0,15959.0,5010.0,2250.0,1496.0,Indonesia,WPR,630307.0,546042.0,1803.0,22585.0,47879.0,87.0,1.0,0.9925245951818792,0.028825505335133766,0.6657264531828991,0.03218751485760472,0.5686715985847539,0.866311178520943,0.03583174548275681,0.1146536529024745,False,False,False,804836.0,0.020773450414310834,0.6089918256130791,86.0,718814.0,0.8560142122997048,0.037499269630252054,0.12290940354528432,13.571849890920584,False,Anstieg,True
Indonesia,IDN,2023,WPR,1.0,518435.0,512342.0,4615.0,1.0,36350.0,6235.0,26412.0,Indonesia,WPR,804836.0,376117.0,341517.0,64233.0,Indonesia,WPR,284931.0,5919.0,2936.0,1788.0,27307.0,4882.0,4918.0,1797.0,Indonesia,WPR,718814.0,615315.0,2075.0,26955.0,59319.0,86.0,1.0,0.9882473212649608,0.0701148649300298,0.7266024759284732,0.020773450414310834,0.6089918256130791,0.8560142122997048,0.037499269630252054,0.12290940354528432,False,False,False,839018.0,0.017772888086295215,0.2750215084599943,,,,,,4.247076423022826,False,Anstieg,True
Indonesia,IDN,2024,WPR,1.0,757865.0,753765.0,7955.0,1.0,79008.0,10293.0,,Indonesia,WPR,839018.0,404849.0,341014.0,66004.0,Indonesia,WPR,311767.0,5541.0,6974.0,1918.0,24949.0,4384.0,6195.0,1745.0,,,,,,,,,,0.9945900655129871,0.10425075706095413,,0.017772888086295215,0.2750215084599943,,,,False,False,False,,,,,,,,,,False,,True
India,IND,2019,SEA,60.0,4957156.0,3928434.0,,60.0,109816.0,109816.0,7815.0,India,SEA,2162323.0,908925.0,705807.0,476051.0,India,SEA,699062.0,18945.0,196520.0,1886.0,131162.0,18100.0,109762.0,5323.0,India,SEA,2152563.0,1807299.0,12450.0,82956.0,76712.0,84.0,1.0,0.7924773801752456,0.022153024839242502,0.07116449333430465,0.02710060051898115,0.00959698758396092,0.8396033008093143,0.038538244873669206,0.0799595644819687,False,False,False,1629301.0,0.02592670991073735,0.018077174623937212,85.0,1603958.0,0.8509412341220904,0.04381349137570934,0.07891852529804397,-24.650433815854523,False,Rückgang,True
India,IND,2020,SEA,60.0,2145282.0,1828744.0,,60.0,90813.0,90813.0,,India,SEA,1629301.0,570237.0,516488.0,471000.0,India,SEA,557456.0,14453.0,152900.0,2764.0,152177.0,20138.0,58866.0,10114.0,India,SEA,1603958.0,1364874.0,8235.0,70275.0,48072.0,85.0,1.0,0.8524492351122137,0.04233149767722845,,0.02592670991073735,0.018077174623937212,0.8509412341220904,0.04381349137570934,0.07891852529804397,False,False,False,1965444.0,0.04732038846492167,0.05379390712739279,87.0,1905759.0,0.8677052030188497,0.04619052041732454,0.07678200653912694,20.631117270535032,False,Anstieg,True
India,IND,2021,SEA,60.0,2007293.0,1525986.0,,60.0,213535.0,78073.0,149979.0,India,SEA,1965444.0,882353.0,502320.0,478296.0,India,SEA,673008.0,31847.0,175057.0,9417.0,128236.0,22352.0,46325.0,7872.0,India,SEA,1905759.0,1653637.0,9333.0,88028.0,48967.0,87.0,1.0,0.760220854653506,0.10637958683660034,0.7023626103449083,0.04732038846492167,0.05379390712739279,0.8677052030188497,0.04619052041732454,0.07678200653912694,False,False,False,2255641.0,0.04507560148350081,0.05480618370111754,89.0,2194723.0,0.8853809797409513,0.04089992222253104,0.06590307751821073,14.764958960926894,False,Anstieg,True
India,IND,2022,SEA,60.0,3356272.0,3161022.0,14175.0,60.0,812311.0,168665.0,657971.0,India,SEA,2255641.0,998617.0,596855.0,554114.0,India,SEA,757128.0,34128.0,186749.0,10235.0,131456.0,25207.0,43877.0,8346.0,India,SEA,2194723.0,1943166.0,10380.0,89764.0,44495.0,89.0,1.0,0.9418253347762041,0.2420277617547088,0.8099988797394102,0.04507560148350081,0.05480618370111754,0.8853809797409513,0.04089992222253104,0.06590307751821073,False,False,False,2382714.0,0.04184991530331286,0.03932504320130112,90.0,2286114.0,0.8975943456887977,0.03789268601653286,0.05844940366053487,5.633564915693587,False,Anstieg,True
